ModuleColor	Gene
midnightblue	Bradi4g33110.4
midnightblue	Bradi4g33878.1
midnightblue	Bradi4g34610.1
midnightblue	Bradi4g34610.3
midnightblue	Bradi4g35020.2
midnightblue	Bradi4g35120.3
midnightblue	Bradi4g35130.1
midnightblue	Bradi4g35162.1
midnightblue	Bradi4g35470.2
midnightblue	Bradi4g36370.1
midnightblue	Bradi4g36507.1
midnightblue	Bradi4g37510.1
midnightblue	Bradi4g37670.1
midnightblue	Bradi4g37670.2
midnightblue	Bradi4g37970.1
midnightblue	Bradi4g38430.1
midnightblue	Bradi4g38450.1
midnightblue	Bradi4g38630.1
midnightblue	Bradi4g38850.1
midnightblue	Bradi4g39240.1
midnightblue	Bradi4g39450.1
midnightblue	Bradi4g39470.1
midnightblue	Bradi4g39530.1
midnightblue	Bradi4g39780.1
midnightblue	Bradi4g40020.1
midnightblue	Bradi4g40100.1
midnightblue	Bradi4g40287.1
midnightblue	Bradi4g40507.2
midnightblue	Bradi4g40860.1
midnightblue	Bradi4g40980.1
midnightblue	Bradi4g41070.1
midnightblue	Bradi4g41270.1
midnightblue	Bradi4g41527.1
midnightblue	Bradi4g41527.2
midnightblue	Bradi4g41857.1
midnightblue	Bradi4g42070.1
midnightblue	Bradi4g42780.4
midnightblue	Bradi4g43110.1
midnightblue	Bradi4g43237.1
midnightblue	Bradi4g43710.2
midnightblue	Bradi4g43710.3
midnightblue	Bradi4g43730.1
midnightblue	Bradi4g43760.1
midnightblue	Bradi4g44300.1
midnightblue	Bradi4g44300.2
midnightblue	Bradi4g44675.1
midnightblue	Bradi4g44838.2
midnightblue	Bradi4g44838.3
midnightblue	Bradi4g44890.1
midnightblue	Bradi4g44890.2
midnightblue	Bradi5g00570.2
midnightblue	Bradi5g01180.1
midnightblue	Bradi5g01280.1
midnightblue	Bradi5g01280.2
midnightblue	Bradi5g01763.1
midnightblue	Bradi5g02280.1
midnightblue	Bradi5g02330.1
midnightblue	Bradi5g02380.1
midnightblue	Bradi5g03390.2
midnightblue	Bradi5g03740.1
midnightblue	Bradi5g03740.3
midnightblue	Bradi5g03860.1
midnightblue	Bradi5g04686.1
midnightblue	Bradi5g04854.5
midnightblue	Bradi5g07280.1
midnightblue	Bradi5g08200.1
midnightblue	Bradi5g08500.1
midnightblue	Bradi5g08874.1
midnightblue	Bradi5g09170.2
midnightblue	Bradi5g09327.1
midnightblue	Bradi5g09370.1
midnightblue	Bradi5g09670.1
midnightblue	Bradi5g09920.1
midnightblue	Bradi5g10250.1
midnightblue	Bradi5g10300.1
midnightblue	Bradi5g10300.2
midnightblue	Bradi5g10580.1
midnightblue	Bradi5g10580.3
midnightblue	Bradi5g10580.4
midnightblue	Bradi5g10730.1
midnightblue	Bradi5g11290.3
midnightblue	Bradi5g11790.1
midnightblue	Bradi5g11790.2
midnightblue	Bradi5g11990.1
midnightblue	Bradi5g12198.4
midnightblue	Bradi5g12347.1
midnightblue	Bradi5g12442.1
midnightblue	Bradi5g12530.1
midnightblue	Bradi5g12870.2
midnightblue	Bradi5g12914.1
midnightblue	Bradi5g13061.1
midnightblue	Bradi5g13061.2
midnightblue	Bradi5g13061.3
midnightblue	Bradi5g13460.1
midnightblue	Bradi5g13490.1
midnightblue	Bradi5g13490.2
midnightblue	Bradi5g14490.1
midnightblue	Bradi5g14580.1
midnightblue	Bradi5g15020.1
midnightblue	Bradi5g15027.2
midnightblue	Bradi5g15027.3
midnightblue	Bradi5g15027.4
midnightblue	Bradi5g15070.1
midnightblue	Bradi5g15396.2
midnightblue	Bradi5g15450.5
midnightblue	Bradi5g15830.1
midnightblue	Bradi5g16220.1
midnightblue	Bradi5g16850.1
midnightblue	Bradi5g16890.1
midnightblue	Bradi5g16890.2
midnightblue	Bradi5g16900.1
midnightblue	Bradi5g17000.1
midnightblue	Bradi5g17040.2
midnightblue	Bradi5g17330.1
midnightblue	Bradi5g17330.3
midnightblue	Bradi5g17336.1
midnightblue	Bradi5g17510.1
midnightblue	Bradi5g17990.1
midnightblue	Bradi5g17990.2
midnightblue	Bradi5g17990.3
midnightblue	Bradi5g18095.1
midnightblue	Bradi5g18180.1
midnightblue	Bradi5g18340.1
midnightblue	Bradi5g18670.1
midnightblue	Bradi5g18880.2
midnightblue	Bradi5g18880.3
midnightblue	Bradi5g18880.4
midnightblue	Bradi5g18980.1
midnightblue	Bradi5g19620.1
midnightblue	Bradi5g20070.1
midnightblue	Bradi5g20650.1
midnightblue	Bradi5g21290.1
midnightblue	Bradi5g21540.1
midnightblue	Bradi5g21750.1
midnightblue	Bradi5g21750.2
midnightblue	Bradi5g22000.1
midnightblue	Bradi5g22000.2
midnightblue	Bradi5g22077.1
midnightblue	Bradi5g22077.2
midnightblue	Bradi5g22077.3
midnightblue	Bradi5g22077.4
midnightblue	Bradi5g22077.5
midnightblue	Bradi5g22810.1
midnightblue	Bradi5g23220.2
midnightblue	Bradi5g23544.1
midnightblue	Bradi5g24100.1
midnightblue	Bradi5g24100.2
midnightblue	Bradi5g24100.3
midnightblue	Bradi5g24351.1
midnightblue	Bradi5g24450.3
midnightblue	Bradi5g25300.1
midnightblue	Bradi5g25506.1
midnightblue	Bradi5g25620.1
midnightblue	Bradi5g25620.2
midnightblue	Bradi5g25750.1
midnightblue	Bradi5g25760.1
midnightblue	Bradi5g26023.1
midnightblue	Bradi5g26231.1
midnightblue	Bradi5g26500.1
midnightblue	Bradi5g26580.1
midnightblue	Bradi5g27030.1
midnightblue	Bradi5g27130.1
midnightblue	Bradi5g27590.1
orange	Bradi1g00840.1
orange	Bradi1g01847.2
orange	Bradi1g01847.4
orange	Bradi1g01847.5
orange	Bradi1g03820.1
orange	Bradi1g03920.1
orange	Bradi1g03920.2
orange	Bradi1g04210.5
orange	Bradi1g12673.1
orange	Bradi1g13720.1
orange	Bradi1g14000.1
orange	Bradi1g14486.7
orange	Bradi1g15520.1
orange	Bradi1g15740.3
orange	Bradi1g16640.1
orange	Bradi1g19530.1
orange	Bradi1g19830.1
orange	Bradi1g24297.1
orange	Bradi1g24340.1
orange	Bradi1g24340.2
orange	Bradi1g25350.1
orange	Bradi1g30060.1
orange	Bradi1g32490.1
orange	Bradi1g33347.1
orange	Bradi1g44510.1
orange	Bradi1g51790.1
orange	Bradi1g52250.1
orange	Bradi1g55460.1
orange	Bradi1g61930.1
orange	Bradi1g64507.1
orange	Bradi1g64507.4
orange	Bradi1g66761.1
orange	Bradi1g67620.2
orange	Bradi1g69320.1
orange	Bradi1g72092.2
orange	Bradi2g03460.5
orange	Bradi2g08250.1
orange	Bradi2g08250.2
orange	Bradi2g10220.1
orange	Bradi2g11664.1
orange	Bradi2g14400.1
orange	Bradi2g21910.1
orange	Bradi2g25984.1
orange	Bradi2g26330.1
orange	Bradi2g26330.2
orange	Bradi2g39770.1
orange	Bradi2g41480.1
orange	Bradi2g42680.2
orange	Bradi2g50698.1
orange	Bradi2g51980.1
orange	Bradi2g52670.3
orange	Bradi2g52940.1
orange	Bradi2g59480.1
orange	Bradi2g61070.1
orange	Bradi3g04650.2
orange	Bradi3g04650.6
orange	Bradi3g04650.7
orange	Bradi3g22437.1
orange	Bradi3g23130.1
orange	Bradi3g26660.1
orange	Bradi3g28257.1
orange	Bradi3g28450.2
orange	Bradi3g31777.1
orange	Bradi3g33330.1
orange	Bradi3g34320.1
orange	Bradi3g39940.2
orange	Bradi3g39940.3
orange	Bradi3g39940.4
orange	Bradi3g39940.5
orange	Bradi3g41042.2
orange	Bradi3g44820.2
orange	Bradi3g44947.1
orange	Bradi3g48935.1
orange	Bradi3g53130.1
orange	Bradi3g58980.1
orange	Bradi3g59936.1
orange	Bradi3g60120.1
orange	Bradi3g60120.2
orange	Bradi3g60120.3
orange	Bradi4g01230.1
orange	Bradi4g09546.1
orange	Bradi4g16503.1
orange	Bradi4g22180.2
orange	Bradi4g22180.3
orange	Bradi4g27747.1
orange	Bradi4g34927.2
orange	Bradi4g35356.1
orange	Bradi4g35363.7
orange	Bradi4g36180.1
orange	Bradi4g36180.3
orange	Bradi4g37350.1
orange	Bradi4g39987.3
orange	Bradi4g41260.1
orange	Bradi4g41910.1
orange	Bradi4g43920.2
orange	Bradi5g01020.4
orange	Bradi5g01872.1
orange	Bradi5g03115.1
orange	Bradi5g08140.1
orange	Bradi5g09180.1
orange	Bradi5g10027.1
orange	Bradi5g12820.5
orange	Bradi5g13034.2
orange	Bradi5g13034.5
orange	Bradi5g14630.2
orange	Bradi5g15540.1
orange	Bradi5g15540.2
orange	Bradi5g15540.4
orange	Bradi5g17230.1
orange	Bradi5g17230.2
orange	Bradi5g17230.3
orange	Bradi5g20660.1
orange	Bradi5g23300.1
orange	Bradi5g23300.2
orange	Bradi5g23660.1
orange	Bradi5g26070.1
orange	Bradi5g27550.1
orangered4	Bradi1g01720.1
orangered4	Bradi1g02740.1
orangered4	Bradi1g11640.1
orangered4	Bradi1g21360.1
orangered4	Bradi1g29090.2
orangered4	Bradi1g37390.1
orangered4	Bradi1g37590.1
orangered4	Bradi1g37590.2
orangered4	Bradi1g37590.3
orangered4	Bradi1g38700.1
orangered4	Bradi1g42340.1
orangered4	Bradi1g46700.1
orangered4	Bradi1g76400.1
orangered4	Bradi2g05242.10
orangered4	Bradi2g05242.2
orangered4	Bradi2g05242.3
orangered4	Bradi2g05242.4
orangered4	Bradi2g05242.5
orangered4	Bradi2g05242.6
orangered4	Bradi2g05242.7
orangered4	Bradi2g05242.8
orangered4	Bradi2g05242.9
orangered4	Bradi2g06800.1
orangered4	Bradi2g07122.1
orangered4	Bradi2g13060.1
orangered4	Bradi2g25610.3
orangered4	Bradi2g28890.1
orangered4	Bradi2g39230.2
orangered4	Bradi3g36380.3
orangered4	Bradi3g51600.1
orangered4	Bradi3g53030.1
orangered4	Bradi3g53770.1
orangered4	Bradi3g53770.2
orangered4	Bradi3g53770.3
orangered4	Bradi3g59167.14
orangered4	Bradi4g27220.1
orangered4	Bradi4g27220.2
orangered4	Bradi4g32910.1
orangered4	Bradi4g36220.10
orangered4	Bradi4g36220.3
orangered4	Bradi4g37520.1
orangered4	Bradi4g37682.1
orangered4	Bradi4g39040.3
orangered4	Bradi5g11860.1
orangered4	Bradi5g16700.1
orangered4	Bradi5g16700.2
orangered4	Bradi5g16700.3
paleturquoise	Bradi1g01227.1
paleturquoise	Bradi1g02680.3
paleturquoise	Bradi1g04160.1
paleturquoise	Bradi1g04477.2
paleturquoise	Bradi1g15670.1
paleturquoise	Bradi1g18120.1
paleturquoise	Bradi1g20586.1
paleturquoise	Bradi1g20586.2
paleturquoise	Bradi1g20586.3
paleturquoise	Bradi1g20586.4
paleturquoise	Bradi1g24130.1
paleturquoise	Bradi1g29167.2
paleturquoise	Bradi1g29167.3
paleturquoise	Bradi1g29167.4
paleturquoise	Bradi1g35604.3
paleturquoise	Bradi1g48250.1
paleturquoise	Bradi1g49997.1
paleturquoise	Bradi1g58030.1
paleturquoise	Bradi1g64640.1
paleturquoise	Bradi1g71310.1
paleturquoise	Bradi1g71310.2
paleturquoise	Bradi1g71310.3
paleturquoise	Bradi1g75950.1
paleturquoise	Bradi1g77380.1
paleturquoise	Bradi1g77380.2
paleturquoise	Bradi1g77380.3
paleturquoise	Bradi1g78020.2
paleturquoise	Bradi2g05611.1
paleturquoise	Bradi2g11640.3
paleturquoise	Bradi2g14730.1
paleturquoise	Bradi2g14860.1
paleturquoise	Bradi2g17690.1
paleturquoise	Bradi2g19580.1
paleturquoise	Bradi2g33380.1
paleturquoise	Bradi2g33380.2
paleturquoise	Bradi2g39377.1
paleturquoise	Bradi2g45207.3
paleturquoise	Bradi2g51800.2
paleturquoise	Bradi2g56440.1
paleturquoise	Bradi2g56440.2
paleturquoise	Bradi2g57920.1
paleturquoise	Bradi2g60400.1
paleturquoise	Bradi3g05150.2
paleturquoise	Bradi3g06280.1
paleturquoise	Bradi3g09037.2
paleturquoise	Bradi3g15290.3
paleturquoise	Bradi3g15970.1
paleturquoise	Bradi3g16880.3
paleturquoise	Bradi3g22908.1
paleturquoise	Bradi3g32215.2
paleturquoise	Bradi3g35210.2
paleturquoise	Bradi3g40840.1
paleturquoise	Bradi3g40840.2
paleturquoise	Bradi3g41310.1
paleturquoise	Bradi3g51757.1
paleturquoise	Bradi3g51757.2
paleturquoise	Bradi3g51757.3
paleturquoise	Bradi3g51757.4
paleturquoise	Bradi3g51757.5
paleturquoise	Bradi3g51757.6
paleturquoise	Bradi3g51757.7
paleturquoise	Bradi3g51757.8
paleturquoise	Bradi3g52290.1
paleturquoise	Bradi3g56720.1
paleturquoise	Bradi3g57700.1
paleturquoise	Bradi3g57700.2
paleturquoise	Bradi3g58580.1
paleturquoise	Bradi3g58750.1
paleturquoise	Bradi4g07980.1
paleturquoise	Bradi4g24170.1
paleturquoise	Bradi4g24600.1
paleturquoise	Bradi4g31560.2
paleturquoise	Bradi4g34070.1
paleturquoise	Bradi4g34070.3
paleturquoise	Bradi4g39100.1
paleturquoise	Bradi4g41830.5
paleturquoise	Bradi4g42987.1
paleturquoise	Bradi5g02340.1
paleturquoise	Bradi5g02480.1
paleturquoise	Bradi5g09090.1
paleturquoise	Bradi5g13500.1
paleturquoise	Bradi5g13980.2
paleturquoise	Bradi5g18939.1
paleturquoise	Bradi5g21600.1
paleturquoise	Bradi5g21600.4
paleturquoise	Bradi5g23350.1
pink	Bradi1g01507.1
pink	Bradi1g02370.1
pink	Bradi1g03470.1
pink	Bradi1g03720.1
pink	Bradi1g04440.1
pink	Bradi1g04440.2
pink	Bradi1g05170.1
pink	Bradi1g06440.3
pink	Bradi1g08190.1
pink	Bradi1g09560.1
pink	Bradi1g09760.1
pink	Bradi1g10300.1
pink	Bradi1g11550.2
pink	Bradi1g11620.1
pink	Bradi1g11620.2
pink	Bradi1g11770.1
pink	Bradi1g12910.1
pink	Bradi1g13350.2
pink	Bradi1g13840.3
pink	Bradi1g13971.2
pink	Bradi1g16510.1
pink	Bradi1g17480.1
pink	Bradi1g17510.2
pink	Bradi1g17510.3
pink	Bradi1g18750.3
pink	Bradi1g19230.1
pink	Bradi1g19510.1
pink	Bradi1g19510.2
pink	Bradi1g19702.1
pink	Bradi1g20760.1
pink	Bradi1g21330.1
pink	Bradi1g21330.2
pink	Bradi1g21372.1
pink	Bradi1g22840.1
pink	Bradi1g24210.1
pink	Bradi1g24210.4
pink	Bradi1g24210.5
pink	Bradi1g28280.1
pink	Bradi1g28437.2
pink	Bradi1g32747.1
pink	Bradi1g32747.2
pink	Bradi1g34040.1
pink	Bradi1g34537.1
pink	Bradi1g34740.1
pink	Bradi1g35697.2
pink	Bradi1g35697.3
pink	Bradi1g35697.4
pink	Bradi1g35697.5
pink	Bradi1g36130.1
pink	Bradi1g41670.2
pink	Bradi1g44730.1
pink	Bradi1g45900.1
pink	Bradi1g46230.3
pink	Bradi1g49077.1
pink	Bradi1g50370.1
pink	Bradi1g52291.2
pink	Bradi1g52621.1
pink	Bradi1g59560.4
pink	Bradi1g60395.1
pink	Bradi1g60800.1
pink	Bradi1g60830.1
pink	Bradi1g60830.2
pink	Bradi1g61890.3
pink	Bradi1g61890.4
pink	Bradi1g62420.1
pink	Bradi1g63720.1
pink	Bradi1g64040.1
pink	Bradi1g64630.2
pink	Bradi1g64630.3
pink	Bradi1g64630.4
pink	Bradi1g66610.1
pink	Bradi1g67980.3
pink	Bradi1g67980.4
pink	Bradi1g68160.1
pink	Bradi1g68260.1
pink	Bradi1g69400.1
pink	Bradi1g70600.1
pink	Bradi1g70761.1
pink	Bradi1g72680.1
pink	Bradi1g73120.1
pink	Bradi1g73210.1
pink	Bradi1g74820.1
pink	Bradi1g75660.2
pink	Bradi1g76260.1
pink	Bradi1g76321.1
pink	Bradi1g76520.1
pink	Bradi1g76560.1
pink	Bradi1g76560.5
pink	Bradi2g00860.1
pink	Bradi2g01540.1
pink	Bradi2g01840.4
pink	Bradi2g02730.1
pink	Bradi2g04577.2
pink	Bradi2g05940.1
pink	Bradi2g07180.1
pink	Bradi2g08040.4
pink	Bradi2g08040.5
pink	Bradi2g08470.1
pink	Bradi2g09080.1
pink	Bradi2g09080.2
pink	Bradi2g09080.3
pink	Bradi2g12010.1
pink	Bradi2g12550.1
pink	Bradi2g16950.1
pink	Bradi2g16950.2
pink	Bradi2g18210.3
pink	Bradi2g18210.4
pink	Bradi2g18660.1
pink	Bradi2g20134.1
pink	Bradi2g20415.2
pink	Bradi2g20415.3
pink	Bradi2g20415.4
pink	Bradi2g20415.5
pink	Bradi2g20415.6
pink	Bradi2g20415.7
pink	Bradi2g21217.1
pink	Bradi2g21217.2
pink	Bradi2g22902.1
pink	Bradi2g23126.1
pink	Bradi2g27140.1
pink	Bradi2g27740.1
pink	Bradi2g31576.1
pink	Bradi2g31590.1
pink	Bradi2g34760.1
pink	Bradi2g34760.2
pink	Bradi2g35600.1
pink	Bradi2g35830.1
pink	Bradi2g35830.2
pink	Bradi2g35850.1
pink	Bradi2g39720.1
pink	Bradi2g39740.1
pink	Bradi2g41130.1
pink	Bradi2g43680.1
pink	Bradi2g44910.2
pink	Bradi2g45987.1
pink	Bradi2g46320.2
pink	Bradi2g46670.1
pink	Bradi2g47060.1
pink	Bradi2g49720.1
pink	Bradi2g51080.1
pink	Bradi2g51700.1
pink	Bradi2g51700.2
pink	Bradi2g52610.1
pink	Bradi2g53010.1
pink	Bradi2g53200.1
pink	Bradi2g56060.2
pink	Bradi2g56190.1
pink	Bradi2g56190.2
pink	Bradi2g56910.1
pink	Bradi2g57230.1
pink	Bradi2g57386.1
pink	Bradi2g57657.1
pink	Bradi2g59350.1
pink	Bradi2g61830.2
pink	Bradi2g62600.1
pink	Bradi3g00857.2
pink	Bradi3g00960.1
pink	Bradi3g00960.2
pink	Bradi3g00960.3
pink	Bradi3g01470.1
pink	Bradi3g02520.2
pink	Bradi3g02720.1
pink	Bradi3g07385.1
pink	Bradi3g08690.2
pink	Bradi3g08690.3
pink	Bradi3g08960.1
pink	Bradi3g13040.4
pink	Bradi3g13040.5
pink	Bradi3g15930.4
pink	Bradi3g15930.6
pink	Bradi3g16360.2
pink	Bradi3g17208.1
pink	Bradi3g20090.1
pink	Bradi3g20090.2
pink	Bradi3g20090.3
pink	Bradi3g20200.3
pink	Bradi3g22480.1
pink	Bradi3g22610.4
pink	Bradi3g28120.1
pink	Bradi3g29750.1
pink	Bradi3g29750.3
pink	Bradi3g33240.1
pink	Bradi3g33240.2
pink	Bradi3g33850.1
pink	Bradi3g33850.2
pink	Bradi3g33850.4
pink	Bradi3g34450.1
pink	Bradi3g36140.1
pink	Bradi3g36250.1
pink	Bradi3g36770.1
pink	Bradi3g39280.1
pink	Bradi3g39500.1
pink	Bradi3g39600.1
pink	Bradi3g40460.3
pink	Bradi3g40640.1
pink	Bradi3g40640.2
pink	Bradi3g41760.1
pink	Bradi3g41810.1
pink	Bradi3g43290.1
pink	Bradi3g47000.2
pink	Bradi3g51120.2
pink	Bradi3g53210.1
pink	Bradi3g53370.3
pink	Bradi3g53370.5
pink	Bradi3g53970.2
pink	Bradi3g54880.1
pink	Bradi3g56840.1
pink	Bradi3g57510.2
pink	Bradi3g57525.1
pink	Bradi3g58120.1
pink	Bradi3g59510.1
pink	Bradi3g59920.1
pink	Bradi4g00332.2
pink	Bradi4g00760.1
pink	Bradi4g00760.8
pink	Bradi4g01490.1
pink	Bradi4g01490.4
pink	Bradi4g01490.5
pink	Bradi4g01490.6
pink	Bradi4g01490.7
pink	Bradi4g02910.1
pink	Bradi4g02910.2
pink	Bradi4g03867.1
pink	Bradi4g05860.2
pink	Bradi4g05890.2
pink	Bradi4g06768.1
pink	Bradi4g06768.2
pink	Bradi4g07740.1
pink	Bradi4g07906.1
pink	Bradi4g10998.1
pink	Bradi4g14040.1
pink	Bradi4g16857.1
pink	Bradi4g16940.3
pink	Bradi4g17370.1
pink	Bradi4g19220.1
pink	Bradi4g19497.1
pink	Bradi4g19497.2
pink	Bradi4g22220.1
pink	Bradi4g24630.1
pink	Bradi4g25680.1
pink	Bradi4g26487.1
pink	Bradi4g26487.2
pink	Bradi4g28792.1
pink	Bradi4g29280.7
pink	Bradi4g29840.1
pink	Bradi4g29947.2
pink	Bradi4g29947.3
pink	Bradi4g30310.1
pink	Bradi4g31900.2
pink	Bradi4g32520.1
pink	Bradi4g32967.2
pink	Bradi4g33290.1
pink	Bradi4g34260.3
pink	Bradi4g34820.1
pink	Bradi4g35140.1
pink	Bradi4g36490.2
pink	Bradi4g36650.1
pink	Bradi4g37480.1
pink	Bradi4g38270.1
pink	Bradi4g38490.1
pink	Bradi4g38490.2
pink	Bradi4g38620.1
pink	Bradi4g40450.1
pink	Bradi4g40450.2
pink	Bradi4g41373.1
pink	Bradi4g41760.1
pink	Bradi4g41760.2
pink	Bradi4g41760.3
pink	Bradi4g43180.1
pink	Bradi4g43310.1
pink	Bradi4g43960.1
pink	Bradi4g44427.1
pink	Bradi4g44760.1
pink	Bradi4g44832.2
pink	Bradi5g00650.1
pink	Bradi5g02520.2
pink	Bradi5g04577.1
pink	Bradi5g04577.3
pink	Bradi5g05077.1
pink	Bradi5g05077.2
pink	Bradi5g05077.3
pink	Bradi5g05077.5
pink	Bradi5g05077.7
pink	Bradi5g05180.2
pink	Bradi5g05214.1
pink	Bradi5g06640.2
pink	Bradi5g06695.1
pink	Bradi5g08260.1
pink	Bradi5g08260.2
pink	Bradi5g08960.1
pink	Bradi5g08960.2
pink	Bradi5g08980.1
pink	Bradi5g08980.2
pink	Bradi5g09290.1
pink	Bradi5g09290.2
pink	Bradi5g10432.1
pink	Bradi5g11620.2
pink	Bradi5g12490.1
pink	Bradi5g12510.1
pink	Bradi5g13010.1
pink	Bradi5g13350.2
pink	Bradi5g13537.1
pink	Bradi5g13590.2
pink	Bradi5g14150.2
pink	Bradi5g14200.1
pink	Bradi5g14510.1
pink	Bradi5g14667.1
pink	Bradi5g14720.1
pink	Bradi5g14720.2
pink	Bradi5g14870.1
pink	Bradi5g14870.2
pink	Bradi5g14870.5
pink	Bradi5g14870.7
pink	Bradi5g14870.8
pink	Bradi5g14870.9
pink	Bradi5g15612.3
pink	Bradi5g15750.1
pink	Bradi5g16720.1
pink	Bradi5g16950.2
pink	Bradi5g17160.4
pink	Bradi5g17360.1
pink	Bradi5g17670.1
pink	Bradi5g18090.1
pink	Bradi5g18277.2
pink	Bradi5g18610.1
pink	Bradi5g19450.1
pink	Bradi5g19900.4
pink	Bradi5g19900.5
pink	Bradi5g19940.2
pink	Bradi5g20280.1
pink	Bradi5g20390.1
pink	Bradi5g20390.2
pink	Bradi5g20390.3
pink	Bradi5g20690.1
pink	Bradi5g20770.1
pink	Bradi5g20880.2
pink	Bradi5g21757.1
pink	Bradi5g22117.1
pink	Bradi5g22117.2
pink	Bradi5g22117.3
pink	Bradi5g22117.4
pink	Bradi5g23150.1
pink	Bradi5g23190.1
pink	Bradi5g23325.1
pink	Bradi5g23367.1
pink	Bradi5g23367.2
pink	Bradi5g23367.3
pink	Bradi5g23700.1
pink	Bradi5g23833.1
pink	Bradi5g23970.1
pink	Bradi5g24027.1
pink	Bradi5g24290.1
pink	Bradi5g24565.1
pink	Bradi5g24600.1
pink	Bradi5g24760.1
pink	Bradi5g24760.2
pink	Bradi5g24760.3
pink	Bradi5g25284.2
pink	Bradi5g25310.1
pink	Bradi5g25460.1
pink	Bradi5g25500.1
pink	Bradi5g25970.1
pink	Bradi5g26110.1
pink	Bradi5g26110.2
pink	Bradi5g26340.2
pink	Bradi5g27367.2
plum1	Bradi1g11317.2
plum1	Bradi1g34100.10
plum1	Bradi1g34100.11
plum1	Bradi1g34100.3
plum1	Bradi1g34100.4
plum1	Bradi1g34100.5
plum1	Bradi1g34100.6
plum1	Bradi1g34100.7
plum1	Bradi1g34100.8
plum1	Bradi1g34100.9
plum1	Bradi1g53310.1
plum1	Bradi1g53550.1
plum1	Bradi1g55000.1
plum1	Bradi1g63100.5
plum1	Bradi1g63100.6
plum1	Bradi1g63100.7
plum1	Bradi1g63730.1
plum1	Bradi1g76950.1
plum1	Bradi2g17620.1
plum1	Bradi2g24957.3
plum1	Bradi2g24957.4
plum1	Bradi2g25130.1
plum1	Bradi2g40860.1
plum1	Bradi2g62290.1
plum1	Bradi3g01360.2
plum1	Bradi3g01360.3
plum1	Bradi3g01360.4
plum1	Bradi3g20510.2
plum1	Bradi3g59577.1
plum1	Bradi3g59577.2
plum1	Bradi3g59577.4
plum1	Bradi4g15360.1
plum1	Bradi4g22030.1
plum1	Bradi4g23940.1
plum1	Bradi4g25022.2
plum1	Bradi4g25022.5
plum1	Bradi4g33820.1
plum1	Bradi4g34662.1
plum1	Bradi4g35240.1
plum1	Bradi4g35240.2
plum1	Bradi4g41696.1
plum1	Bradi5g12000.1
plum1	Bradi5g12360.1
plum1	Bradi5g12730.2
plum1	Bradi5g13980.1
plum1	Bradi5g20240.2
plum1	Bradi5g24040.1
plum1	Bradi5g25153.2
purple	Bradi1g00620.2
purple	Bradi1g02260.1
purple	Bradi1g03400.1
purple	Bradi1g05765.1
purple	Bradi1g05774.1
purple	Bradi1g06036.1
purple	Bradi1g06425.1
purple	Bradi1g07360.1
purple	Bradi1g07717.1
purple	Bradi1g07717.2
purple	Bradi1g08690.1
purple	Bradi1g10080.1
purple	Bradi1g11700.1
purple	Bradi1g12470.2
purple	Bradi1g12837.1
purple	Bradi1g12920.3
purple	Bradi1g13777.1
purple	Bradi1g15340.1
purple	Bradi1g17210.2
purple	Bradi1g17210.3
purple	Bradi1g19030.1
purple	Bradi1g19698.1
purple	Bradi1g21720.3
purple	Bradi1g25430.3
purple	Bradi1g25430.4
purple	Bradi1g28860.1
purple	Bradi1g28860.4
purple	Bradi1g31760.1
purple	Bradi1g32020.1
purple	Bradi1g33230.1
purple	Bradi1g34010.1
purple	Bradi1g34560.1
purple	Bradi1g35060.1
purple	Bradi1g39216.1
purple	Bradi1g45080.1
purple	Bradi1g51807.4
purple	Bradi1g51890.1
purple	Bradi1g51940.2
purple	Bradi1g52240.1
purple	Bradi1g52510.1
purple	Bradi1g53420.3
purple	Bradi1g53420.4
purple	Bradi1g53540.2
purple	Bradi1g54800.1
purple	Bradi1g58530.2
purple	Bradi1g59500.1
purple	Bradi1g60040.1
purple	Bradi1g60740.1
purple	Bradi1g60740.3
purple	Bradi1g60756.1
purple	Bradi1g62110.1
purple	Bradi1g62480.1
purple	Bradi1g62720.1
purple	Bradi1g63360.8
purple	Bradi1g64310.2
purple	Bradi1g69360.1
purple	Bradi1g69360.3
purple	Bradi1g69430.1
purple	Bradi1g69617.2
purple	Bradi1g69617.3
purple	Bradi1g70090.1
purple	Bradi1g70430.1
purple	Bradi1g71070.3
purple	Bradi1g71425.1
purple	Bradi1g71660.1
purple	Bradi1g75220.1
purple	Bradi1g75220.2
purple	Bradi1g75220.3
purple	Bradi1g75220.4
